MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
2007,CHEVROLET,OPTRA WAGON,STATION WAGON - SMALL,2,4,A4,X,12.5,8.5,10.7,26,246
2007,CHEVROLET,OPTRA WAGON,STATION WAGON - SMALL,2,4,M5,X,11.8,8.5,10.3,27,237
2007,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,12,14.1,20,324
2007,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.5,12.5,14.7,19,338
2007,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,11.7,14,20,322
2007,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6,8,A4,X,17.4,13.1,15.5,18,357
2007,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.7,13.3,15.2,19,350
2007,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.4,13.5,15.7,18,361
2007,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.7,12.5,14.8,19,340
2007,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,6,8,A4,X,18.1,13.7,16.1,18,370
2007,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.8,12.7,15,19,345
2007,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.3,16.9,19.9,14,318
2007,CHEVROLET,SILVERADO CLASSIC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.5,11.9,13.9,20,320
2007,CHEVROLET,SILVERADO CLASSIC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.1,11.2,13.9,20,320
2007,CHEVROLET,SILVERADO CLASSIC,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16,12.1,14.2,20,327
2007,CHEVROLET,SILVERADO CLASSIC,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.3,12.2,14.5,19,334
2007,CHEVROLET,SILVERADO CLASSIC,PICKUP TRUCK - STANDARD,6,8,A4,Z,18,13.7,16.1,18,370
2007,CHEVROLET,SILVERADO CLASSIC 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.7,13.4,15.2,19,350
2007,CHEVROLET,SILVERADO CLASSIC 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.1,12.6,15.1,19,347
2007,CHEVROLET,SILVERADO CLASSIC 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.1,13.5,15.5,18,357
2007,CHEVROLET,SILVERADO CLASSIC 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.7,13.3,15.7,18,361
2007,CHEVROLET,SILVERADO CLASSIC 4X4,PICKUP TRUCK - STANDARD,6,8,A4,Z,18.8,15,17.1,17,393
2007,CHEVROLET,SILVERADO CLASSIC 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.7,13.7,15.9,18,366
2007,CHEVROLET,SILVERADO CLASSIC 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.1,18.1,20.8,14,333
2007,CHEVROLET,SILVERADO CLASSIC FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.8,12.2,14.7,19,338
2007,CHEVROLET,SILVERADO CLASSIC FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.9,16,19.3,15,309
2007,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,11.8,14.1,20,324
2007,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.3,15.7,18.7,15,299
2007,CHEVROLET,SILVERADO HYBRID CLASSIC,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.8,12.2,13.6,21,313
2007,CHEVROLET,SILVERADO HYBRID CLASSIC 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,13.3,14.7,19,338
2007,CHEVROLET,SUBURBAN,SUV,5.3,8,A4,X,16.4,11.5,14.2,20,327
2007,CHEVROLET,SUBURBAN,SUV,6,8,A4,X,18.1,13.4,16,18,368
2007,CHEVROLET,SUBURBAN 4X4,SUV,6,8,A4,X,18.3,13.7,16.2,17,373
2007,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,17.1,12.2,14.9,19,343
2007,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,22.7,16.3,19.8,14,317
2007,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,X,16.7,11.9,14.5,19,334
2007,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,E,22.3,15.9,19.4,15,310
2007,CHEVROLET,TAHOE,SUV,4.8,8,A4,X,17.3,12.5,15.1,19,347
2007,CHEVROLET,TAHOE,SUV,5.3,8,A4,X,16.4,11.5,14.2,20,327
2007,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,X,17.1,12.2,14.9,19,343
2007,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,E,22.7,16.3,19.8,14,317
2007,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,X,16.7,11.9,14.5,19,334
2007,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,E,22.3,15.9,19.4,15,310
2007,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,16.5,11.5,14.3,20,329
2007,CHEVROLET,TRAILBLAZER,SUV,5.3,8,A4,X,16.5,11.5,14.3,20,329
2007,CHEVROLET,TRAILBLAZER,SUV,6,8,A4,Z,17.9,13.6,16,18,368
2007,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17,11.9,14.7,19,338
2007,CHEVROLET,TRAILBLAZER 4X4,SUV,5.3,8,A4,X,17.1,12,14.8,19,340
2007,CHEVROLET,TRAILBLAZER AWD,SUV,6,8,A4,Z,18.9,14.7,17,17,391
2007,CHEVROLET,UPLANDER,MINIVAN,3.9,6,A4,X,14.7,10.1,12.6,22,290
2007,CHEVROLET,UPLANDER FFV,MINIVAN,3.9,6,A4,X,14.8,10.1,12.7,22,292
2007,CHEVROLET,UPLANDER FFV,MINIVAN,3.9,6,A4,E,19.7,13.5,16.9,17,270
2007,CHRYSLER,300,FULL-SIZE,3.5,6,AS5,X,14,9.6,12,24,276
2007,CHRYSLER,300 AWD,FULL-SIZE,3.5,6,AS5,X,15.5,10.6,13.3,21,306
2007,CHRYSLER,300C (MDS),FULL-SIZE,5.7,8,AS5,X,15.5,10.4,13.2,21,304
2007,CHRYSLER,300C AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.2,10.6,13.2,21,304
2007,CHRYSLER,300C SRT8,FULL-SIZE,6.1,8,AS5,Z,18.3,12.8,15.8,18,363
2007,CHRYSLER,ASPEN 4X4 (MDS),SUV,5.7,8,A5,X,18.3,13.1,16,18,368
2007,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,AS5,Z,12.7,9.3,11.1,25,255
2007,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,M6,Z,15.7,10.1,13.2,21,304
2007,CHRYSLER,CROSSFIRE ROADSTER,TWO-SEATER,3.2,6,AS5,Z,12.7,9.3,11.1,25,255
2007,CHRYSLER,CROSSFIRE ROADSTER,TWO-SEATER,3.2,6,M6,Z,15.7,10.1,13.2,21,304
2007,CHRYSLER,PACIFICA,SUV,3.8,6,AS4,X,15,10.3,12.9,22,297
2007,CHRYSLER,PACIFICA,SUV,4,6,AS6,X,16.1,10.4,13.5,21,311
2007,CHRYSLER,PACIFICA AWD,SUV,4,6,AS6,X,16.6,10.7,14,20,322
2007,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.5,9.6,11.2,25,258
2007,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,11.2,8.9,10.2,28,235
2007,CHRYSLER,PT CRUISER CONVERTIBLE,COMPACT,2.4,4,A4,X,12.5,9.6,11.2,25,258
2007,CHRYSLER,PT CRUISER CONVERTIBLE,COMPACT,2.4,4,M5,X,11.2,8.9,10.2,28,235
2007,CHRYSLER,PT TURBO,SUV,2.4,4,A4,X,12.9,9.6,11.4,25,262
2007,CHRYSLER,PT TURBO #,SUV,2.4,4,AS4,X,12.9,9.6,11.4,25,262
2007,CHRYSLER,PT TURBO #,SUV,2.4,4,M5,X,11.8,9.4,10.7,26,246
2007,CHRYSLER,PT TURBO CONVERTIBLE,COMPACT,2.4,4,A4,X,12.9,9.6,11.4,25,262
2007,CHRYSLER,PT TURBO CONVERTIBLE #,COMPACT,2.4,4,AS4,X,12.9,9.6,11.4,25,262
2007,CHRYSLER,PT TURBO CONVERTIBLE #,COMPACT,2.4,4,M5,X,11.8,9.4,10.7,26,246
2007,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,11.1,7.9,9.6,29,221
2007,CHRYSLER,SEBRING,MID-SIZE,3.5,6,A6,X,14.5,9.1,12.1,23,278
2007,CHRYSLER,SEBRING,MID-SIZE,3.5,6,AS6,X,14.5,9.1,12.1,23,278
2007,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,X,12.2,8.6,10.6,27,244
2007,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,E,17.2,11.8,14.8,19,237
2007,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,X,12.2,8.6,10.6,27,244
2007,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,E,17.2,11.8,14.8,19,237
2007,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,15,10.3,12.9,22,297
2007,DODGE,CALIBER,MID-SIZE,1.8,4,M5,X,9.8,8.1,9,31,207
2007,DODGE,CALIBER,MID-SIZE,2,4,AV,X,10.3,8.7,9.6,29,221
2007,DODGE,CALIBER,MID-SIZE,2.4,4,AV,X,11.2,9.4,10.4,27,239
2007,DODGE,CALIBER,MID-SIZE,2.4,4,M5,X,10.3,8.5,9.5,30,219
2007,DODGE,CALIBER AWD,MID-SIZE,2.4,4,AV,X,11.5,9.9,10.8,26,248
2007,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.7,9.7,11.9,24,274
2007,DODGE,CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.7,9.7,11.9,24,274
2007,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2007,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2007,DODGE,CARAVAN FFV C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2007,DODGE,CARAVAN FFV C/V,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2007,DODGE,CHARGER,FULL-SIZE,2.7,6,A4,X,12.9,9.1,11.2,25,258
2007,DODGE,CHARGER,FULL-SIZE,3.5,6,AS5,X,14,9.6,12,24,276
2007,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,AS5,X,15.5,10.4,13.2,21,304
2007,DODGE,CHARGER AWD,FULL-SIZE,3.5,6,AS5,X,15.5,10.6,13.3,21,306
2007,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.2,10.6,13.2,21,304
2007,DODGE,CHARGER SRT8,FULL-SIZE,6.1,8,AS5,Z,18.3,12.8,15.8,18,363
2007,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.1,11.5,14,20,322
2007,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,M6,X,15.3,11.7,13.7,21,315
2007,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.8,15.3,18,352
2007,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17.2,13.3,15.4,18,354
2007,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,M6,X,15.9,12.8,14.5,19,334
2007,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.6,15.2,19,350
2007,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.8,15.3,18,352
2007,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.1,18.1,22.5,13,360
2007,DODGE,DAKOTA FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.6,15.2,19,350
2007,DODGE,DAKOTA FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.7,18.6,23.1,12,370
2007,DODGE,DURANGO 4X4 (MDS),SUV,5.7,8,A5,X,18.3,13.1,16,18,368
2007,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,X,19,14.2,16.9,17,389
2007,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,E,28,19,23.9,12,382
2007,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,14.5,10.1,12.5,23,288
2007,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,15,10.3,12.9,22,297
2007,DODGE,GRAND CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.7,9.7,11.9,24,274
2007,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,14.5,10.1,12.5,23,288
2007,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2007,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2007,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2007,DODGE,MAGNUM,SUV,2.7,6,A4,X,12.9,9.1,11.2,25,258
2007,DODGE,MAGNUM,SUV,3.5,6,AS5,X,14,9.6,12,24,276
2007,DODGE,MAGNUM (MDS),SUV,5.7,8,AS5,X,15.5,10.4,13.2,21,304
2007,DODGE,MAGNUM AWD,SUV,3.5,6,AS5,X,15.5,10.6,13.3,21,306
2007,DODGE,MAGNUM AWD (MDS),SUV,5.7,8,AS5,X,15.2,10.6,13.2,21,304
2007,DODGE,MAGNUM SRT8,SUV,6.1,8,AS5,Z,18.3,12.8,15.8,18,363
2007,DODGE,NITRO,SUV,3.7,6,A4,X,14.8,10.7,13,22,299
2007,DODGE,NITRO,SUV,3.7,6,M6,X,14.4,10.5,12.6,22,290
2007,DODGE,NITRO,SUV,4,6,A5,X,14.7,11.2,13.1,22,301
2007,DODGE,NITRO 4X4,SUV,3.7,6,A4,X,15.1,11.2,13.3,21,306
2007,DODGE,NITRO 4X4,SUV,3.7,6,M6,X,14.6,10.6,12.8,22,294
2007,DODGE,NITRO 4X4,SUV,4,6,A5,X,15.2,11.8,13.7,21,315
2007,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.5,12.1,14.5,19,334
2007,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M6,X,15.1,12.1,13.8,20,317
2007,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M6,X,18.6,13.7,16.4,17,377
2007,DODGE,RAM 1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,17.8,12.7,15.5,18,357
2007,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M6,X,18.8,14.4,16.8,17,386
2007,DODGE,RAM 1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.4,13.3,16.1,18,370
2007,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,19.1,13.7,16.7,17,384
2007,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,28.3,19.3,24.3,12,389
2007,DODGE,RAM 1500 FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,19,14.2,16.9,17,389
2007,DODGE,RAM 1500 FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,E,28,19,23.9,12,382
2007,FERRARI,599 GTB FIORANO,MID-SIZE,6,12,AS6,Z,23.3,16.9,20.4,14,469
2007,FERRARI,599 GTB FIORANO,MID-SIZE,6,12,M6,Z,23.3,17,20.5,14,472
2007,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,AS6,Z,25,15,20.5,14,472
2007,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,M6,Z,24.5,15.2,20.3,14,467
2007,FERRARI,F430 COUPE,TWO-SEATER,4.3,8,AS6,Z,21.1,14.4,18.1,16,416
2007,FERRARI,F430 COUPE,TWO-SEATER,4.3,8,M6,Z,20.7,14.5,17.9,16,412
2007,FERRARI,F430 SPIDER,TWO-SEATER,4.3,8,AS6,Z,21.1,14.4,18.1,16,416
2007,FERRARI,F430 SPIDER,TWO-SEATER,4.3,8,M6,Z,20.7,14.5,17.9,16,412
2007,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,15.7,10.4,13.3,21,306
2007,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,16,11,13.7,21,315
2007,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,E,20.3,14.6,17.8,16,285
2007,FORD,EDGE,SUV,3.5,6,A6,X,14.6,10.1,12.5,23,288
2007,FORD,EDGE 4X4,SUV,3.5,6,A6,X,15.1,10.7,13.1,22,301
2007,FORD,ESCAPE,SUV,2.3,4,A4,X,11.9,9.9,11,26,253
2007,FORD,ESCAPE,SUV,2.3,4,M5,X,11.4,8.8,10.2,28,235
2007,FORD,ESCAPE,SUV,3,6,A4,X,13.4,10.4,12.1,23,278
2007,FORD,ESCAPE 4X4,SUV,2.3,4,A4,X,12.8,10.4,11.7,24,269
2007,FORD,ESCAPE 4X4,SUV,3,6,A4,X,14,11.1,12.7,22,292
2007,FORD,ESCAPE HEV,SUV,2.3,4,AV,X,7.6,8.2,7.9,36,182
2007,FORD,ESCAPE HEV 4X4,SUV,2.3,4,AV,X,8.5,8.8,8.6,33,198
2007,FORD,EXPLORER 4X4,SUV,4,6,A5,X,18.5,13.4,16.2,17,373
2007,FORD,EXPLORER 4X4,SUV,4.6,8,A6,X,18.6,12.9,16.1,18,370
2007,FORD,EXPLORER SPORT TRAC,PICKUP TRUCK - STANDARD,4,6,A5,X,17.4,12.3,15.1,19,347
2007,FORD,EXPLORER SPORT TRAC,PICKUP TRUCK - STANDARD,4.6,8,A6,X,18.3,12.6,15.7,18,361
2007,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4,6,A5,X,18.5,13.4,16.2,17,373
2007,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4.6,8,A6,X,18.6,12.9,16.1,18,370
2007,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,A4,X,16.8,12.6,14.9,19,343
2007,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,M5,X,16.8,12.3,14.8,19,340
2007,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A4,X,17.6,12.8,15.4,18,354
2007,FORD,F150,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18,13.6,16,18,368
2007,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A4,X,18,13.7,16.1,18,370
2007,FORD,F150 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18.9,14.4,16.9,17,389
2007,FORD,F150 FFV,PICKUP TRUCK - STANDARD,5.4,8,A4,X,17.8,13.4,15.8,18,363
2007,FORD,F150 FFV,PICKUP TRUCK - STANDARD,5.4,8,A4,E,23.7,18.1,21.2,13,339
2007,FORD,F150 FFV 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18.9,14.4,16.9,17,389
2007,FORD,F150 FFV 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,E,25,19.2,22.4,13,358
2007,FORD,FIVE-HUNDRED,MID-SIZE,3,6,A6,X,12.7,8.9,11,26,253
2007,FORD,FIVE-HUNDRED AWD,MID-SIZE,3,6,AV,X,14.2,10.1,12.3,23,283
2007,FORD,FOCUS,COMPACT,2,4,A4,X,10.3,7.8,9.2,31,212
2007,FORD,FOCUS,COMPACT,2,4,M5,X,10,7.1,8.7,32,200
2007,FORD,FOCUS,COMPACT,2.3,4,M5,X,11.9,8.1,10.2,28,235
2007,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2,4,A4,X,10.3,7.8,9.2,31,212
2007,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2,4,M5,X,10,7.1,8.7,32,200
2007,FORD,FREESTAR VAN,VAN - CARGO,4.2,6,A4,X,15.6,11.2,13.6,21,313
2007,FORD,FREESTAR WAGON,MINIVAN,4.2,6,A4,X,15.6,11.2,13.6,21,313
2007,FORD,FREESTYLE,SUV,3,6,AV,X,13.2,9.6,11.6,24,267
2007,FORD,FREESTYLE 4X4,SUV,3,6,AV,X,14.2,10.6,12.6,22,290
2007,FORD,FUSION,MID-SIZE,2.3,4,A5,X,11.7,8.2,10.1,28,232
2007,FORD,FUSION,MID-SIZE,2.3,4,M5,X,11.5,8.2,10,28,230
2007,FORD,FUSION,MID-SIZE,3,6,A6,X,13.2,9.1,11.4,25,262
2007,FORD,FUSION AWD,MID-SIZE,3,6,A6,X,14.2,9.7,12.2,23,281
2007,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,15.7,10.4,13.3,21,306
2007,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,16,11,13.7,21,315
2007,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,E,20.3,14.6,17.8,16,285
2007,FORD,MUSTANG,COMPACT,4,6,A5,X,14.5,9.9,12.4,23,285
2007,FORD,MUSTANG,COMPACT,4,6,M5,X,13.6,9.3,11.7,24,269
2007,FORD,MUSTANG,COMPACT,4.6,8,A5,X,15.5,11,13.5,21,311
2007,FORD,MUSTANG,COMPACT,4.6,8,M5,X,15.4,10.2,13.1,22,301
2007,FORD,MUSTANG,COMPACT,5.4,8,M6,Z,17.1,11.9,14.8,19,340
2007,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,A5,X,12.7,9.8,11.4,25,262
2007,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,M5,X,11.3,8.9,10.2,28,235
2007,FORD,RANGER,PICKUP TRUCK - STANDARD,3,6,A5,X,16.2,12,14.3,20,329
2007,FORD,RANGER,PICKUP TRUCK - STANDARD,3,6,M5,X,14.7,11.1,13.1,22,301
